video_id,comment_text,likes,replies
WYYvHb03Eog,Wtf happened to the iPhone 9?,0,0
WYYvHb03Eog,https://youtu.be/VASywEuqFd8,0,0
WYYvHb03Eog,Waste of money...,1,0
WYYvHb03Eog,s8 knock off,1,0
WYYvHb03Eog,"Did samsung make this? Nevermind that would be an insult to samsung and there amazing design team. Android has had these features for years, nothing new. Even the Samsung Galaxy s3 had the feature to unlock your phone with your face years ago. Nothing new invented here with Apple.",1,1
sjlHnJvXdQs,Nothing's scarier than a guy replying to every comment with an advertisement for his channel.,3,0
sjlHnJvXdQs,Wa da fuq?,0,0
sjlHnJvXdQs,Jacksfilms = sarcasm comedian,0,0
sjlHnJvXdQs,"Idióta, iphone majmoló barmok!!!!!!",0,0
sjlHnJvXdQs,Iphone x imbibing and review  https://youtu.be/mkZihjq3BF8,0,0
sjlHnJvXdQs,Congrats on getting this on Trending John.,0,0
sjlHnJvXdQs,What happened to iphone 9?,0,0
sjlHnJvXdQs,Ahahah lmao,0,0
sjlHnJvXdQs,This is priceless,0,0
sjlHnJvXdQs,#2 on trending,0,0
sjlHnJvXdQs,gay emoji movie porn #YIAYfetish,0,0
sjlHnJvXdQs,True true,0,0
sjlHnJvXdQs,hiii,0,0
sjlHnJvXdQs,5TH ON TRENDING,0,0
sjlHnJvXdQs,The 1000$ Emoji Machine\nOMFG the cringe,0,0
sjlHnJvXdQs,Most disappointing Apple event ever,0,0
sjlHnJvXdQs,Apple went full retard,0,0
sjlHnJvXdQs,This guy is HILARIOUS!,0,0
sjlHnJvXdQs,idiot,0,0
sjlHnJvXdQs,There goes The spondsor,0,0
sjlHnJvXdQs,Summed up perfectly,0,0
sjlHnJvXdQs,Absolutely brilliant. You've outdone yourself Jack :),0,0
sjlHnJvXdQs,MAKE MORE PARODIES,0,0
sjlHnJvXdQs,"Animoji Movie, Coming 2018!",0,0
sjlHnJvXdQs,This video was awesome lol,0,0
sjlHnJvXdQs,Apple: The Emoji Machine now with fidget spinner emojis  (whispering) we being payed by Sony to advertise the fidget spinners movie (whispering)\nBy the way you forgot to include you can buy  at least 20 SNES minis.,0,0
sjlHnJvXdQs,This is awesome. 1:20 XDDDDDDDDD,0,0
sjlHnJvXdQs,A DEMENTOR LMAO,0,0
sjlHnJvXdQs,Freakin 1000.00 cosplay simulator,0,0
sjlHnJvXdQs,"I've never been prouder, been a subber for like 3 years, and this video got on one of our newssites.",0,0
sjlHnJvXdQs,THIS IS SO TRUE OMG 😂😂😂,0,0
sjlHnJvXdQs,iPhone X. We can't get the face unlock to work. You can't scroll up. And you can become a poop emoji.\nStarting at $999,1,0
sjlHnJvXdQs,the ceo is gay and his product is gay $hit. why do you cry so much?,0,0
sjlHnJvXdQs,👈 watch by clicking here you can see People's are entertaining,1,0
sjlHnJvXdQs,*JACK LITERALLY  JUST COMMENTED ON MY LAST VIDEO* I'm crying right now 😭😭😭😢😢😢,0,0
sjlHnJvXdQs,How's it feel to be #5 on trending?,0,0
sjlHnJvXdQs,Thank you for your life juice,0,0
sjlHnJvXdQs,4th video on trending is about all the great things about the apple x and 5th video on trending is this dissing it out like the crap it is,0,0
sjlHnJvXdQs,Should have waited until the tenth iPhone to call it the X,0,0
sjlHnJvXdQs,This video reminds me of my sister because I think of her in penguin costumes & clumsy. & She said similar things back in the day like with that webpage.,0,0
sjlHnJvXdQs, This is what Steve would have wanted.\n\n\n\n\n\nProbably.,0,0
sjlHnJvXdQs,"clickbait. i was expecting a parody, not the real thing reuploaded",0,0
sjlHnJvXdQs,Yo Jack. This video was just shown on a news show in the netherlands!! So cool. You're great.,0,0
sjlHnJvXdQs,Wuahaha it comes with 2 colors you cant and afford it 😂,0,0
sjlHnJvXdQs,I hope apple loses money cause after the iPhone 6'its all been shit,0,0
sjlHnJvXdQs,JUST GOT BACK FROM 5TH GRADE CAMP,0,0
sjlHnJvXdQs,You're only paying for the company Samsung is way better than Apple,0,0
sjlHnJvXdQs,I honestly thought I was the only one and that was like are they serious it's official people only buy iPhones for the name iPhone because they don't have anything to offer it's nothing it's full of crap what I don't understand what the hell is that,0,0
sjlHnJvXdQs,Who the fuck pays $1000 for an iPhone?,0,0
sjlHnJvXdQs,Maybe this is just a marketing plot by HBO to get more people to watch GOT between seasons...,0,0
sjlHnJvXdQs,Jack speaks the truth,1,0
sjlHnJvXdQs,This is actually the original,1,0
sjlHnJvXdQs,"i'm a simple person, i see an Iphone video, i click",0,0
sjlHnJvXdQs,thank you \n\n\n\n\n\ni hate apple and i was thinking of this kinda idea lol,0,0
sjlHnJvXdQs,No more using your phone while charging,1,0
sjlHnJvXdQs,That was pretty hilarious but also accurate that's why I stick with android because Apple is so damn expensive.,0,0
sjlHnJvXdQs,Always intriguing to me to see how some people get so upset over other people's choice of phone.,0,0
sjlHnJvXdQs,the best accurate description of  those apple products. :),0,0
sjlHnJvXdQs,So thanks apple now I'm confused did they just release the IPhone 8 and 10 at the same time making one obsolete also what's with these software companies and they're hatred of the number 9?!?,0,0
sjlHnJvXdQs,Here in India an iPhone X 64 Gb will cost $1369....,0,0
sjlHnJvXdQs,Gaming pc that allows me to play games in 4k...or phone that allows me to watch games in 4k with a black bar...such a hard decision,0,0
sjlHnJvXdQs,I really wanna get that emoji machine..,0,0
sjlHnJvXdQs,"lol the dementor part, cracks me up.",0,0
sjlHnJvXdQs,This is the quality content I subscribed for,0,0
sjlHnJvXdQs,you said it wrong its: 3 switches and its 2 games,0,0
sjlHnJvXdQs,Steve jobs vision was to sell stuff and make money not change the world.,0,0
sjlHnJvXdQs,"Pay $1,000 or $1,200 for the 256GB, and not even getting half the full screen experience of a galaxy S8 or S8+. With lower resolution, a notch that blocks your view, and no hard press home button.",0,0
sjlHnJvXdQs,"You know  you'll buy it. We'll all buy it. Damn you Apple! But seriously why buy an iPhone 8 when it's almost exactly like an iPhone 7 but slight with 2 more nucleus. Save money for iPhone X or better yet , save your money and in 2 more years the price will drop enough to buy it, after the new iPhone XI, XII, XII, XX come out.",0,0
sjlHnJvXdQs,"Do you know what really grinds my gears? The iPhone X in America costs $999, which should be about £760, but they still charge £999.",0,0
sjlHnJvXdQs,Ever since Steve jobs passed away Iphone has gone to shit.  Iphones use to be sooo good. Like seriously wireless charging now? Samsung implemented it 2 generation ago with the S6 lmao xD,0,0
sjlHnJvXdQs,u should get rid the parody,0,0
sjlHnJvXdQs,man i wants this phone so bad but i can't afford it 😂😂,0,0
sjlHnJvXdQs,my local radio station played an audio clip from your video,0,0
sjlHnJvXdQs,"“I told Nintendo that Switch wouldn’t be a success before it went on sale because I thought that in the age of the smartphone no one would carry around a game console,”\n -Tsunekazu Ishihara",0,0
sjlHnJvXdQs,they made it so easy for you hahaha emoji machine,1,0
sjlHnJvXdQs,Where was the parody?,1,0
sjlHnJvXdQs,"the dementor part was so funny, me me proud boy jack",0,0
sjlHnJvXdQs,Ohohoho he said it *laughing like a walrus* 😂,0,0
sjlHnJvXdQs,I just got a redbull ad of 2 iphones being abandoned by their owners.\n\n\n\n\nI have a feeling they're gonna have some company soon.,0,0
sjlHnJvXdQs,"Hi ! I work for a famous french media called MinuteBuzz , we have more than 4 million people on Facebook (https://www.facebook.com/profile.php?id=268418679283&ref=ts&fref=ts)\n\nWe love your video and we would like to post it on our Facebook page HERO \n\nWould you be cool with that ? \n\nOf course we will mention your page in the post description. \n\nBest regards.",0,0
sjlHnJvXdQs,"is about ego, status and power.",0,0
sjlHnJvXdQs,It has 2 colors u cant afford it 😂😂😂,0,0
sjlHnJvXdQs,Wow this was really informative and enlightening. Thank you Jack.,0,0
sjlHnJvXdQs,Lel he said nothing about iPhone 8 he's just like (it's completely different  see now it's 800$),0,0
sjlHnJvXdQs,SHUT UP AND TAKE MY KIDNEY!,0,0
sjlHnJvXdQs,He used the real video at times!,0,0
sjlHnJvXdQs,This is accurate as fuck and i love it XD,0,0
sjlHnJvXdQs,"Hhaha funny video, loved it! Check it out or video that shows the funniest memes and tweets about the iphone x: https://goo.gl/KwXRVr",0,0
sjlHnJvXdQs,Ohohohohohoh hoho ohhoh oh *clap clap* he said it is the culmination here.,0,0
sjlHnJvXdQs,Who here remembers when Jack did parodies once a week not once a year?,0,0
sjlHnJvXdQs,I would rather buy a brand new PC,1,0
sjlHnJvXdQs,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1,0
sjlHnJvXdQs,HEY CAN I BORROW YOUR DONGLE?,1,0
sjlHnJvXdQs,#YIAYfetish  alexander hamilton,0,0
sjlHnJvXdQs,Me me big trending.,1,0
sjlHnJvXdQs,FILM TUBE new Channel 💋💋❥❥❥👫💘😻💋💋,1,0
sjlHnJvXdQs,man I love this video,1,0
sjlHnJvXdQs,I'll take the 3 switches and 2 games please,1,0
sjlHnJvXdQs,Now that apple has our fingerprints it was the right time to collect our faces id too...thank you Apple. \nCan't wait to donate my liver for the next gen of IPhone and drop a few blood drops to safe unlock it. Keep up the good work!,1,0
sjlHnJvXdQs,"Aw man this is brilliant\n\n\n\n\nThe emoji machine, not your video, JOHN.",1,0
cMKX2tE5Luk,I'm sure I speak for everyone when I say the wait is tearing me apart.,3,0
cMKX2tE5Luk,https://youtu.be/XBJtNAhVLag,0,0
cMKX2tE5Luk,This looks like another masterpiece!!! Bravo..tommy approved #theroom,1,0
cMKX2tE5Luk,check it out https://www.youtube.com/watch?v=h9gngMJvMYk,0,0
cMKX2tE5Luk,this looks so cool,0,0
cMKX2tE5Luk,This is sooo cool,0,0
cMKX2tE5Luk,oh hai doggy,0,0
cMKX2tE5Luk,Oh hi mark,0,0
cMKX2tE5Luk,Chip chip chip chip chip,0,0
cMKX2tE5Luk,Holy shit Franco nails it,0,0
cMKX2tE5Luk,Someone watched the nostalgia critic lmao,0,0
cMKX2tE5Luk,Hi doggy,0,0
cMKX2tE5Luk,‪SUBSCRIBE PLEASE! https://m.youtube.com/#/channel/UCSvj6wYBjUtG81hI9M04yOQ‬,0,0
cMKX2tE5Luk,Beautiful,0,0
cMKX2tE5Luk,the last scene lmao,0,0
cMKX2tE5Luk,CANT WAIT!!!,0,0
cMKX2tE5Luk,yeeeeeeesssssssssssssssssss!,0,0
cMKX2tE5Luk,BEST MOVIE EVER!!!,0,0
cMKX2tE5Luk,I am so excited.,0,0
cMKX2tE5Luk,Boyutiful,0,0
cMKX2tE5Luk,💖💖💖💖💖💖💖💖💖💖💖💖💖💖,0,0
cMKX2tE5Luk,http://formoneyonly.com/?refer=64120,0,0
cMKX2tE5Luk,🌟BEHIND THE SCENE🌟😮😮😮😮😮😮😮😮😮https://youtu.be/1Xtkkb8Hfw8,0,0
cMKX2tE5Luk,2:10 does not disappoint,0,0
cMKX2tE5Luk,0:18,0,0
cMKX2tE5Luk,This...this looks beautiful,0,0
cMKX2tE5Luk,omfg LETS GOO already,0,0
cMKX2tE5Luk,I did nooooooot,0,0
cMKX2tE5Luk,OH HAI MARK,0,0
cMKX2tE5Luk,fucking pewd make this guy famous,0,0
cMKX2tE5Luk,This actually looks cool xd,0,0
cMKX2tE5Luk,And Seth Rogen AS..... Seth Rogen,0,0
cMKX2tE5Luk,👈 watch by clicking here you can see People's are entertaining,1,0
cMKX2tE5Luk,Why does the guy with long hair look like John Mayer,0,0
cMKX2tE5Luk,Power is the disease.  Care is the cure.  Keep caring for yourself and others as best as you can.  This is life.,0,0
cMKX2tE5Luk,"This looks like a great video, but after you are done would you be kind enough to check out my new YouTube channel and give me some feedback? Maybe even subscribing? :)",0,0
cMKX2tE5Luk,2B or not 2B? ...\n\n..where did I park my flying Mercedes?,0,0
cMKX2tE5Luk,I want to watch this,0,0
cMKX2tE5Luk,Been waiting since Greg's book came out -- I'm so excited.,0,0
cMKX2tE5Luk,"Next thing you know, Tommy Wiseau is on stage accepting best picture",0,0
cMKX2tE5Luk,hey friends please subscribe to my channel,0,0
cMKX2tE5Luk,James does that voice SO FUCKING WELL. Holy shit.,0,0
cMKX2tE5Luk,How Did This Get Made: The Room: The Movie. Yes yes yes yes and yes.,0,0
cMKX2tE5Luk,"wish it was a original story with tommy, instead of him having to remember his earlier project, it's almost like this film is making fun of his work.",0,0
cMKX2tE5Luk,He does the voice so good,0,0
cMKX2tE5Luk,I don't know if I have seen anything more spot on in my life,0,0
cMKX2tE5Luk,"Great trailer, I could not be more excited for this movie! Also, anyone know the song name?",0,0
cMKX2tE5Luk,At first I didn't like it but that voice grew on me,0,0
cMKX2tE5Luk,The greatest movie about the greatest movie.,0,0
cMKX2tE5Luk,A24 doesn't disappoint.All there movie I seen was good,0,0
cMKX2tE5Luk,James Franco could earn an Oscar nomination for this !,0,0
cMKX2tE5Luk,Can't believe my video 10 Kittens 1st Day Outside has over 2 million views now! \nGo check it out and hit that subscribe button!  xoxo Sarina 😊 \n\nhttps://youtu.be/DcJk32AJckg,0,0
cMKX2tE5Luk,Did he go full retard or half retard? Can't tell,0,0
cMKX2tE5Luk,Still can't believe that the original movie was made in 2005.,0,0
cMKX2tE5Luk,"Justice League, Thor, and Star Wars be damned, THIS is my most anticipated upcoming movie",0,0
cMKX2tE5Luk,I have never been more excited for a film.,0,0
cMKX2tE5Luk,I hope to see the Vampire finale in some sort.,0,0
cMKX2tE5Luk,Insert the room quote here 👇🏻,0,0
cMKX2tE5Luk,Anyone wondering how James's sex life is?,0,0
cMKX2tE5Luk,Anyone know the song that starts at 0:42? Thx,0,0
cMKX2tE5Luk,I really wanna watch this!,0,0
cMKX2tE5Luk,I totally can't wait to see this movie! James Franco does a good job as Tommy Wiseau!,0,0
cMKX2tE5Luk,"This is the thing to see this year, man. That is all.  If you don't want to, you just don't get it.",0,0
cMKX2tE5Luk,I did not hit her \nI did naaaaaaaaht,0,0
cMKX2tE5Luk,What's the song name?,0,0
cMKX2tE5Luk,I really want to see some kind of video of Wiseau responding to this movie xD,0,0
cMKX2tE5Luk,"Why didn't they hire Greg as himself AND DON'T TELL ME THEY WANT A GOOD ACTOR INSTEAD, *THEY HIRED DAVE FRANCO* oh hai Seth kan vee cas mi lithel brader ?",0,0
cMKX2tE5Luk,"Having seen the original, it's going to be so much fun. Please, everyone, see The Room before seeing this",0,0
cMKX2tE5Luk,"Damn, James Franco is soooo good!! Sounds exactly like the real guy!",0,0
cMKX2tE5Luk,"These brothers seem like best friends, wish I could be close to my brother but the sad thing is I don't have one",0,0
cMKX2tE5Luk,It's Harry guys he's Spiderman best friend,0,0
cMKX2tE5Luk,imagine what if James Franco get nominated for the Oscar for this role,0,0
cMKX2tE5Luk,Wouldn't it be the most ironic thing ever if this movie gets James Franco an Oscar nomination?,0,0
cMKX2tE5Luk,Can't wait to see this in December! Definitely see Oscar nominations coming.,0,0
cMKX2tE5Luk,I think I prefer the Room itself,0,0
cMKX2tE5Luk,the book was a true literary masterpiece. just like the movie The Room,0,0
cMKX2tE5Luk,name of song is ACE MARINO - COMMUNICATION,0,0
cMKX2tE5Luk,Damn he's so accurate,0,0
cMKX2tE5Luk,"After seeing the teaser, I was a little concerned about James Franco's accent, but not anymore! That was SPOT ON. This looks fantastic (and not just because of the accent). I cannot wait to see this!",0,0
cMKX2tE5Luk,This is a great fake trailer!!,0,0
cMKX2tE5Luk,His performance looks so much better than in the teaser.,0,0
cMKX2tE5Luk,You'll never be famous in a million years!\n\nBut after that? Holy shit that's such a good quote,0,0
cMKX2tE5Luk,Maybe Johnny is vampire. We'll see.,0,0
cMKX2tE5Luk,Best remake ever!,1,0
cMKX2tE5Luk,Belly sex.,1,0
cMKX2tE5Luk,oH hi MaRk,1,0
cMKX2tE5Luk,"He has it all, Good look Many frends and also maybe Jonny is Vampyre",1,0
cMKX2tE5Luk,Can't wait for this! It seems like a modern Ed Wood.,1,0
cMKX2tE5Luk,It did not take a bunch of tries for Tommy to get his lines right. This movie is already gonna he inaccurate and terrible.,1,0
cMKX2tE5Luk,Looks like they made a terrible movie about making a terrible movie.  Exactly what the world needs right now!,1,0
cMKX2tE5Luk,*Cant wait for the movie to come out....anyway how's your sex life?*,1,0
cMKX2tE5Luk,WATCH IT IF YOU LOVE WATCHING FILMS ::  https://youtu.be/zMgekuJ8rx4,1,0
cMKX2tE5Luk,"Hi, if your reading this, I just want you to have a good day. I have a small channel with very few subscribers, but I'll really appreciate it if you gave my videos a chance. Sorry to bother you",1,0
cMKX2tE5Luk,I LOVE THIS MOVIE SO MUCH 😳😳 ❤️,1,0
cMKX2tE5Luk,Hey guys I hope you are having a great day and are excited about this movie!!! From a small youtuber who dreams of making it big!!,1,0
cMKX2tE5Luk,Release this movie now!!!! why we have to wait till december?! im fed up with this world,2,0
cMKX2tE5Luk,TEN OUTTA TEN\nIF THIS DOESN'T WIN AN OSCAR I SWEAR TO FUCKING GOD,1,0
cMKX2tE5Luk,Trailer reaction https://youtu.be/PkRuJTuJ75I reaction,0,0
cMKX2tE5Luk,Would be much better without all that sexual garbage.,0,0
cMKX2tE5Luk,I think the room would have been a better movie if Johnny was a vampire,0,1
8wNr-NQImFg,👈 watch by clicking on icon you can see People's are entertaining,1,0
8wNr-NQImFg,4:30 the universe itself is comparable to the human brain. Google keyword search: images: universe + neuron,0,0
8wNr-NQImFg,where the hell is this clown coming from? never heard such non-sense.,0,0
8wNr-NQImFg,I can't believe he was a doctor,0,0
8wNr-NQImFg,"What do you think he took away from today?\nMy luggage...\nSo, trump is a liar AND a thief!",1,0
8wNr-NQImFg,You poor hippocrats..Still crying and looking for attention.,0,0
8wNr-NQImFg,"Europe is laughing out loud at you americans, simply because you elected a bunch of apes to run your country.",0,0
8wNr-NQImFg,"I hope the media stays on top of Carson's HUD, any other federal agencies where woefully unqualified cronies have been installed. Their incompetence and results need to be reported so we can see what happens when people think government and experience in government doesn't matter.",0,0
8wNr-NQImFg,"I can sympathize with Ben Carson for being a scatterbrain, but not for his agenda.",0,0
8wNr-NQImFg,Tbf leadership skills can be transferable buuuuuuuut sometimes those leaders lack said leadership skills...,0,0
8wNr-NQImFg,"The lunatic surrounds himself with other lunatics. America, you have become so bizarre...",0,0
8wNr-NQImFg,Do you think Dolan gave Ben Carson the job only because he heard Urban in the name?,0,0
8wNr-NQImFg,Ben Carson's stupidity still hasn't failed to shock me.,0,0
8wNr-NQImFg,BEN CARSON IS THE MAN!!!!! THEY HATE HIM CAUSE HE EXPOSED HITLARY'S RITUAL ABUSE ON CHILDREN!!!!!!!,0,0
8wNr-NQImFg,Seriously? You decide to attack the most prominent black republican representative? When we have all these other huge issues in our current government. Wow. I always knew Seth was Racist. He's just open about it now I guess.,0,0
8wNr-NQImFg,"How did them 6 others survive being stuck in a lift with him without him killing them with boredom, lucky it wasn't just one that would be a death sentence for sure.",0,0
8wNr-NQImFg,So Americans in states that elected Drumpf will need the very 2 agencies - HUD And EPA - that the Drumpf administration vitually dismantled? HAH! Talk about what goes around comes around...,0,0
8wNr-NQImFg,"Conservative republicans don't need any of that socialist government aide! They have bootstraps that they pull up to get them out of the muck and when the rich people start trickling their wealth down, all will be right again!",0,0
8wNr-NQImFg,Ben Carson could screw up a one car funeral,0,0
8wNr-NQImFg,"What an absolute clown.  It's reflective of the state of our nation that a man like Ben Carson could somehow manage to become a leading candidate for president of the United States.\n\nKudos to Ben Carson for his success as a brain surgeon, but it's fair to remember that politics isn't brain surgery - it's far more difficult.",0,0
8wNr-NQImFg,DON'T TAKE ME TO A BLACK DOCTOR,0,0
8wNr-NQImFg,Ben Carson doesn't believe in the policies of HUD *Continue to show commentators criticizing him but don't give any policy arguments or even show Dr. Carson explaining what he believes*,0,0
8wNr-NQImFg,"Seth forgot to add the rampant nepotism at HUD, with Carson's wife and kids attending meetings and making decisions.",0,0
8wNr-NQImFg,I have to plug in headphones just to hear your weasel ass,0,0
8wNr-NQImFg,What kind of loser uses a massave natural disaster to take political and personal stabs at anyone for the sake of ratings and profit? Oh yea its seth myers. What a POS.,0,0
8wNr-NQImFg,"Seth Meyers, Just another Shekelgruber RKM agent spewing his RKM lies to America. Want to learn more about this Shekelgruber agent and the RKM?  Click the link below:\n                            http://www.veteranstoday.com/2015/03/08/the-hidden-history-of-the-incredibly-evil-khazarian-mafia/",0,0
8wNr-NQImFg,A lot of sleight of hand and smoke screening going on in this video...sure hope folks understand the HUD budget cuts and relief aid allowances better than Seth does before they go running around spreading this bs to others.,0,0
8wNr-NQImFg,What has Obama done before he was president? What experience did he have?,0,0
8wNr-NQImFg,"Sad part he's not the only one not qualified for his post. We have a guy who sued EPA a number of times as the EPA chief. Devos as Education Chief, Rick Perry as Energy secretary, and a racist midget is the AG.",0,0
8wNr-NQImFg,"After seen this clip I'm flabbergasted, in my stupidity I'd thought that in the presidential cabinet it had only one crazy person but I see that they have a collection of them.",0,0
8wNr-NQImFg,The pseudo leader of the Wu-tang Clan is the RZA.,0,0
8wNr-NQImFg,"Understand: To some, Trump is the fulfillment of their religious aspirations. Good luck, reality.",0,0
8wNr-NQImFg,Ben Carson - someone dumber and stranger than Donald - hard to believe,0,0
8wNr-NQImFg,Ben carson on paper looked like a put together fella. Then he started talking on tv. Now we all know there is something terribly wrong with HIS BRAIN.,0,0
8wNr-NQImFg,"Carson, Pruit, Devos and Price were deliberate selections by Trump and Bannon to destabilize the US government. Good job. Gobshites!",0,0
8wNr-NQImFg,It's harder to become the best nurosurgen than to become part of the public housing,0,0
8wNr-NQImFg,Trump literally didn't know who Fredrick Douglas was.  He just recently discovered Lincoln was a Republican (before Republicans switched to being the racist party during the Civil Rights era).  He thought health care was five dollar a month life insurance. He doesn't know how to spell heal.  He's STOOOOOPPID.,0,0
8wNr-NQImFg,I hope Louis Black is watching this.,0,0
8wNr-NQImFg,Dude is like a Republican Rain Man.,0,0
8wNr-NQImFg,i will not intentionally do anything to benefit...any...american! only russians!,0,0
8wNr-NQImFg,"I was laughing until Seth said the guy is basically dismantling the department. This nation is perfectly capable of building affordable housing for less fortunate, but hey, who cares about them, the money is in multi-million dollar condos.",0,0
8wNr-NQImFg,What's with the telemundo mug?,0,0
8wNr-NQImFg,Ben Carson is proof that a person can be a neurosurgeon and somehow still be stupid as hell.,0,0
8wNr-NQImFg,I have a question. Where's the... luggage! Someone took his luggage :(. Ahhhhhhh,0,0
8wNr-NQImFg,It's not the responsibility of the federal government to pay for people's homes when they are destroyed.,0,0
8wNr-NQImFg,I don't know wether to laugh or cry anymore when I see these clips...,0,0
8wNr-NQImFg,"Paul Ryan has not yet come to terms with the fact that Ayn Rand is power pornography for teenage boys at a certain stage of aching virginity -- and normal kids get over it.\n \nA lot of people throughout RepublicanLand have variations on the same problem.  They really believe a scientifically incorrect notion, that human beings are independent of one another.  It may feel like that for the lonely teenager, but it's never, ever, true.  \n \nFrom that falsehood, they then build up moralities, generally ugly, histories, false, and a subset of both: self-serving aims or purpose.\n\nThis high-minded purpose gives us a HUD Secretary who is opposed to the Department of HUD, a Secretary of Health (named Price!) who believes that all medicine should be commercial.  You've got a guy over at Environmental Protection who is on the side of the folks continuing to dig the hole deeper.  All with the highest moralities he's been able to find anywhere! \n \nThe good Doctor Carson is really, really, one of the gang.\n\n-dlj.",0,0
8wNr-NQImFg,It is Trump's goal to dismantle the US government and leave it in so much chaos that Russia is able to become the largest super power again.,0,0
8wNr-NQImFg,"You all recall when a man threw his shoe at former pres.Bush? Well, it's time to get your shoes ready again people!!!",0,0
8wNr-NQImFg,wake up Ben you are talking on stage!,0,0
8wNr-NQImFg,how high is that guy,0,0
8wNr-NQImFg,God damn bumbling fool. They must have experimented on his brain,0,0
8wNr-NQImFg,Ben Carson is clearly writing his own prescriptions,0,0
8wNr-NQImFg,* points and laughs at Ben Carson *,0,0
8wNr-NQImFg,I loved the CPR joke. A lot.,0,0
8wNr-NQImFg,"2:34 Watching that guy in the background as his eyes bounce back and forth rapidfire between Warren and Carson.\n\n5:55 Seriously, he probably fell asleep",0,0
8wNr-NQImFg,I worked at a top NYC hospital and the neurosurgeons were loons.,0,0
8wNr-NQImFg,And so far he has succeeded,0,0
8wNr-NQImFg,07:32  Make the USA  Great again   <<<== TAKE A $6.2 Billion cut from HUD 2018 Budget just so  that the WEALTHY pay even LESS in TAXES.. Still support DUMP Mr.& Misses Trailer park dwellers who SUPPORTED THIS CLOWN.. NOT THAT HIL HIL Was ANY BETTER.. I VOTED FOR BERNIE SANDERS..    Bernie+Lizzie&Birdie 2020,0,0
8wNr-NQImFg,Ben Carson is a idiot. But what else is to expect from a American?,0,0
8wNr-NQImFg,Lmao this man is a walking punch line!,0,0
8wNr-NQImFg,"Does he only operate on foreign children, or is he just taking a break from helping? I guess we shouldn't get on Carson too much for his worst answer to a marathon Q&A, but jeez this guy.",0,0
8wNr-NQImFg,"Hold up... The Abbot is Wu leader... GFK is a king, no doubt, but... Rza tho",0,0
8wNr-NQImFg,Well… The brain surgeon Ben Carson just proved how truly insane he is…,0,0
8wNr-NQImFg,Trump eliminated the programs we needed the most. Not wise.,0,0
8wNr-NQImFg,Glad I never had him for a doctor,0,0
8wNr-NQImFg,I wish Ben Carson was my grandpa...,0,0
8wNr-NQImFg,Please go bck to surgery. No freaking experience in this position. That's new normal in administration .  Imagine him performing brain surgery without any training. A disaster!! The most powerful position in world also has no experience but you need experience to get almost  any other job.  Sick,0,0
8wNr-NQImFg,Well the people of Texas probably shouldn't have voted for the person bragging about slashing relief funds huh. Hindsight really is 20/20,0,0
8wNr-NQImFg,What did he take away from this [trip] today?\nMy luggage!\n\n... but maybe that only adds an extra layer of humour if english is not your mother tongue? ;),0,0
8wNr-NQImFg,"Trump sees HUD primarily as a tool for enriching well-connected real-estate developers, Carson’s combination of loyalty and ignorance may make him uniquely “qualified” for the position. 😠",0,0
8wNr-NQImFg,And this guy is a brain surgeon; wonder how many lawsuits against him?  He's despicable!,0,0
8wNr-NQImFg,Rural Americans black people only voted for Obama because he's blackBen Carson runs for president Black people: NO!Rural Americans: but we thought.......,0,0
8wNr-NQImFg,😆😂😆😂😆 OMG this dump administration is a nightmare LMAO,0,0
8wNr-NQImFg,*THIS IS ALT-LEFT PROPAGANDA*,0,0
8wNr-NQImFg,inept is putting it mildly,0,0
8wNr-NQImFg,check it out https://www.youtube.com/watch?v=h9gngMJvMYk,0,0
8wNr-NQImFg,I forgot Ben Carson existed,0,0
8wNr-NQImFg,I like Ben Carson😊,0,0
8wNr-NQImFg,dr. ben magoo,0,0
8wNr-NQImFg,Oh look another comedian reporter crying.,0,0
8wNr-NQImFg,f....cking lefties always talking sh......,0,0
8wNr-NQImFg,Ugh... 6:30...I'm done LOL,0,0
8wNr-NQImFg,2:36 2:55 Lol,0,0
8wNr-NQImFg,Such a fool. 😠,0,0
8wNr-NQImFg,http://formoneyonly.com/?refer=64120,0,0
8wNr-NQImFg,Tha fuq?,0,0
8wNr-NQImFg,sow what you reap,0,0
8wNr-NQImFg,We are so screwed,0,0
8wNr-NQImFg,I think Ben Carson needs neurosurgery.,0,0
8wNr-NQImFg,Ridiculous fake news,0,0
8wNr-NQImFg,This dude is weird asf,0,0
8wNr-NQImFg,Ben Carson!!!!!!\nGood God!!,0,0
8wNr-NQImFg,"As an Australian living in Melbourne I have never been so thankful to have the massive Pacific Ocean, several time zones & the equator between me & the U.S. I pity anyone who will get trapped under Trump’s stupid, bumbling, demagoguery #Glade_To_NOT_Be_An_American.",1,0
8wNr-NQImFg,Just here for the thumbs down! **liberal propaganda**,1,0
8wNr-NQImFg,"Lets see. A white privileged, white racist Hollywood comedian who's made his career focus on bashing America and its people who live not according to his lifestyle, thinks he's doing the white race a solid by attack an intelligent, accomplished Black Man who is one of the world best known neurosurgeon. This comedian is a racist asshole.",2,0
8wNr-NQImFg,"The head of HUD is a dud ,😴",1,0
